id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.46E+18,1.46E+18,2021-11-07 07:59:55 Malay Peninsula Standard Time,11/7/2021,7:59:55,800,1.18E+18,lasvegasbro,Curly,,The vaccine is making them more vulnerable to getting Covid. It is on purpose,en,[],[],[],0,0,0,[],[],https://twitter.com/LasVegasBro/status/1457135690211160070,FALSE,https://twitter.com/darnelsugarfoo/status/1457115221873414149,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:59:52 Malay Peninsula Standard Time,11/7/2021,7:59:52,800,1.41E+18,sporkfighter1,Sporkfighter,,"@ovjocm @goofytiger2 @holykoolaid Among my circle of contacts, maybe 300 people, Three are dead of COVID and zero had anything but mild symptoms from the vaccine.",en,[],[],[],0,0,1,[],[],https://twitter.com/Sporkfighter1/status/1457135678483939329,FALSE,,0,,,,,,,,"[{'screen_name': 'ovjocm', 'name': 'Tim Freeman', 'id': '114863191'}, {'screen_name': 'goofytiger2', 'name': 'Goofy Tiger', 'id': '941823050013605889'}, {'screen_name': 'holykoolaid', 'name': 'Holy Koolaid', 'id': '3254445332'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:59:50 Malay Peninsula Standard Time,11/7/2021,7:59:50,800,1.09E+18,eurojournaleng,Euro Journal - English News,,Big Bird has now gotten the COVID-19 vaccine  https://t.co/ZFsklJOTTx,en,[],['https://en.euro-journal.press/2021/11/06/big-bird-has-now-gotten-the-covid-19-vaccine/'],[],0,0,0,[],[],https://twitter.com/eurojournalENG/status/1457135668149243910,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:59:49 Malay Peninsula Standard Time,11/7/2021,7:59:49,800,1.34E+18,buddyboy3691112,Buddy Boy,,Cienna Knowles: ‘Healthy’ 19yo blames Pfizer Covid vaccine for blood clotting disorder   https://t.co/FFiPN5m2oQ,en,[],['https://www.news.com.au/lifestyle/health/health-problems/teen-equestrian-star-cienna-knowles-hospitalised-with-blood-clots-after-pfizer-vaccine/news-story/286e7cd42e896b091e4b257322296a05'],[],0,0,0,[],[],https://twitter.com/BuddyBoy3691112/status/1457135665569796097,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:59:43 Malay Peninsula Standard Time,11/7/2021,7:59:43,800,211372239,rtschleich,Rene Hicks Schleicher,,@winburn_kim @eatsleep_wine @zoostationaz @drsimonegold @mtgreenee And if you were vaxxed over 6 months ago hospitals are classifying patients as unvaxxed hence skewing the statistics. But keep believing in a the COVID shot. Not really a vaccine.,en,[],[],[],1,0,2,[],[],https://twitter.com/RTSchleich/status/1457135639120564224,FALSE,,0,,,,,,,,"[{'screen_name': 'winburn_kim', 'name': 'Kim Winburn', 'id': '1043321686404292608'}, {'screen_name': 'eatsleep_wine', 'name': 'Janina Doyle WSETdip', 'id': '2782283987'}, {'screen_name': 'zoostationaz', 'name': 'A-Aron GOP Survivor Sarcasm, Inc.', 'id': '19148832'}, {'screen_name': 'drsimonegold', 'name': 'Dr. Simone Gold', 'id': '806344552718045184'}, {'screen_name': 'mtgreenee', 'name': 'Marjorie Taylor Greene 🇺🇸', 'id': '826065164504006657'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:59:42 Malay Peninsula Standard Time,11/7/2021,7:59:42,800,4819162865,mookie4ever86,MOOKIE4ever,,"@laweivonmeyer @lauraapollo @HelenBranswell So go lie down in front of a train today. Just accept it. Would you do that? That's what not getting a covid vaccine is like. The train is coming at you, gonna run over you sometime but one little jab could stop",en,[],[],[],0,0,0,[],[],https://twitter.com/mookie4ever86/status/1457135635949629442,FALSE,,0,,,,,,,,"[{'screen_name': 'laweivonmeyer', 'name': 'Mazoni', 'id': '1168245648396869634'}, {'screen_name': 'lauraapollo', 'name': 'Laura Apollo', 'id': '41673334'}, {'screen_name': 'HelenBranswell', 'name': 'Helen Branswell', 'id': '28838219'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:59:42 Malay Peninsula Standard Time,11/7/2021,7:59:42,800,1.28E+18,lindahi63091518,Linda,,US appeals court blocks Biden's federal COVID-19 vaccine mandate  https://t.co/LxLcvUUxWp via @nypost,en,"[{'screen_name': 'nypost', 'name': 'new york post', 'id': '17469289'}]",['https://nypost.com/2021/11/06/us-appeals-court-blocks-federal-covid-19-vaccine-mandate/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons'],[],1,1,2,[],[],https://twitter.com/LindaHi63091518/status/1457135634838130696,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:59:39 Malay Peninsula Standard Time,11/7/2021,7:59:39,800,1.26E+18,like20ducks,like20ducks,,When the Covid-19 Vaccine finally comes in pill form Republican men are going be the ones covering their drinks at parties  https://t.co/LHz4V908jp,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FDjJH1HWYAA5dEn.jpg'],0,0,0,[],[],https://twitter.com/like20ducks/status/1457135621198209025,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FDjJH1HWYAA5dEn.jpg,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:59:33 Malay Peninsula Standard Time,11/7/2021,7:59:33,800,1.43E+18,dicktracy5000,dicktracy,,"@ginatitanium @oXxRowanxXo @AaronRodgers12 The NFL knew about Aaron Rodgers vaccination status and did nothing, so if he was breaking protocol, they would have or should have done something. As far as putting others at risk, we all do that whether we are ",en,[],[],[],0,0,0,[],[],https://twitter.com/dicktracy5000/status/1457135597697609737,FALSE,,0,,,,,,,,"[{'screen_name': 'ginatitanium', 'name': 'G', 'id': '806894886322577408'}, {'screen_name': 'oXxRowanxXo', 'name': '🖤🦋Rowan Moon🦋🖤', 'id': '43601834'}, {'screen_name': 'AaronRodgers12', 'name': 'Aaron Rodgers', 'id': '130997057'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:59:31 Malay Peninsula Standard Time,11/7/2021,7:59:31,800,887349078,superasil,Superasil,,"@MrMiniRavioli @davidscottjaffe Your right to life is not threatened by an adult not getting the covid vaccine. As stated earlier, the vaccine does not prevent one from getting or spreading the virus. Plus, it's also easily argued that a woman's rights en",en,[],[],[],5,0,1,[],[],https://twitter.com/Superasil/status/1457135590718296064,FALSE,,0,,,,,,,,"[{'screen_name': 'MrMiniRavioli', 'name': 'Ben Boisvert-Storey', 'id': '67235227'}, {'screen_name': 'davidscottjaffe', 'name': 'DAVID SCOTT JAFFE', 'id': '131926467'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:59:27 Malay Peninsula Standard Time,11/7/2021,7:59:27,800,354499645,thewifedotcom,Ms.Neal,,I am not and will never go to a Concert I have to Get A Covid Vaccine For...,en,[],[],[],0,0,0,[],[],https://twitter.com/TheWifeDotcom/status/1457135571839631366,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:59:26 Malay Peninsula Standard Time,11/7/2021,7:59:26,800,1.15E+18,irritated_1,An Angry Browns Fan,,@UnkldewK 1. One of the most prolific spreaders of COVID and vaccine disinformation.  2. Had her credentials renewed by the state of Ohio a couple months ago.,en,[],[],[],0,0,0,[],[],https://twitter.com/irritated_1/status/1457135567049797632,FALSE,,0,,,,,,,,"[{'screen_name': 'UnkldewK', 'name': 'Boozy', 'id': '1348731734360260609'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:59:18 Malay Peninsula Standard Time,11/7/2021,7:59:18,800,153511197,michelvanhattem,Michel van Hattem,,"@IngeJusta Ik ook niet, ben nog even aan het speuren. Maar de globale tendens is nu toch wel duidelijk; het gaat om de Certificate of Vaccination ID (COVID). Mensen volgen en controleren. Fuck their health. No one cares.",nl,[],[],[],0,0,0,[],[],https://twitter.com/michelvanhattem/status/1457135535735123969,FALSE,,0,,,,,,,,"[{'screen_name': 'IngeJusta', 'name': 'Inge Justa', 'id': '713951294'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:59:10 Malay Peninsula Standard Time,11/7/2021,7:59:10,800,1.44E+18,robynwesto9,R Weston,,@JudithCollinsMP People live people die. Easy answer there Get vaccinated. Those multiple deaths per million happened before the vaccine kicked in. Now we have anti virals it’s not so big a deal getting covid in Nov 2021,en,[],[],[],0,0,0,[],[],https://twitter.com/RobynWesto9/status/1457135500368568324,FALSE,,0,,,,,,,,"[{'screen_name': 'JudithCollinsMP', 'name': 'Judith Collins', 'id': '756227808'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:59:07 Malay Peninsula Standard Time,11/7/2021,7:59:07,800,346251068,acthealth,ACT Health,,COVID-19 vaccinations in the ACT: 94.4% of 12+ fully vaccinated. Note: vaccination data from 5 November. Next update on 8 November. More information at  https://t.co/2rCcWDk4wl,en,[],['http://www.covid19.act.gov.au'],[],1,0,5,[],[],https://twitter.com/ACTHealth/status/1457135487760486401,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:59:01 Malay Peninsula Standard Time,11/7/2021,7:59:01,800,222014330,janiechgdparty,janieMW,,@PokerPolitics His medical team? Were the rest of the Packers vaccinated? Or does Aaron have a special separate medical team? I know people who had Aaron’s belief about the vax vs covid risks. 3 of them are dead from covid. I don’t know anyone persona,en,[],[],[],0,0,0,[],[],https://twitter.com/janiechgdparty/status/1457135464465383429,FALSE,,0,,,,,,,,"[{'screen_name': 'PokerPolitics', 'name': 'Poker and Politics', 'id': '1027987109146177537'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:59:00 Malay Peninsula Standard Time,11/7/2021,7:59:00,800,8.35E+17,australian_ff,Australian Freedom Fighter. No vaccine passports.,,"HOLD THE LINE 👍  #vaccinated #VaccinePassports #COVID19 #Covid_19 #HoldTheLine #auspol #vaccination #VaccineCentury #vaccine #Australia  CHD launches ""Hold the Line"" medical freedom song to kick-off Worldwide Walkouts Nov. 3, 2021@childrenshealthdefense  https://t.co/NjoJosv4L2",en,[],['https://tv.gab.com/channel/childrenshealthdefense/view/chd-launches-hold-the-line-medical-6181dbd765a83d20e98d325f'],[],0,1,2,"['vaccinated', 'vaccinepassports', 'covid19', 'covid_19', 'holdtheline', 'auspol', 'vaccination', 'vaccinecentury', 'vaccine', 'australia']",[],https://twitter.com/Australian_FF/status/1457135460564680705,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:58:57 Malay Peninsula Standard Time,11/7/2021,7:58:57,800,1.14E+18,shogipancakes,shogs,,gotta go for my 2nd and final covid vaccine later :3,en,[],[],[],0,0,5,[],[],https://twitter.com/Shogipancakes/status/1457135447084261376,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:58:55 Malay Peninsula Standard Time,11/7/2021,7:58:55,800,261048047,urbandevfund,UrbanDevFund,,"@mdltoo12 @WalshFreedom The inventor of Ivermectin won a Nobel prize for the drug, and the vaccine does not stop transmission of COVID so Rogers was harming no one.",en,[],[],[],0,0,0,[],[],https://twitter.com/UrbanDevFund/status/1457135439077335041,FALSE,,0,,,,,,,,"[{'screen_name': 'mdltoo12', 'name': ""ANTIFA's file clerk. Patriots Are Vaccinated"", 'id': '1244022434560274438'}, {'screen_name': 'WalshFreedom', 'name': 'Joe Walsh', 'id': '236487888'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:58:54 Malay Peninsula Standard Time,11/7/2021,7:58:54,800,1.26E+18,giambancomarie,Marie Giambanco,,Federal Court Blocks Biden Administration’s Private Business COVID-19 Vaccine Mandate   https://t.co/n6lZEEN656,en,[],['https://link.theepochtimes.com/mkt_app/federal-court-blocks-biden-administrations-private-business-covid-19-vaccine-mandate_4089942.html'],[],0,0,0,[],[],https://twitter.com/GiambancoMarie/status/1457135434891415554,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:58:50 Malay Peninsula Standard Time,11/7/2021,7:58:50,800,1.11E+18,therealpthomas,Pat Thomas,,"@saseitz @AGJeffLandry If it was a vaccine like for mumps or measles or smallpox that would be true.  It isn't, it's a covid shot like we have for the flu.",en,[],[],[],0,0,1,[],[],https://twitter.com/TheRealPThomas/status/1457135416130211841,FALSE,,0,,,,,,,,"[{'screen_name': 'saseitz', 'name': 'Stephen Seitz', 'id': '25496547'}, {'screen_name': 'AGJeffLandry', 'name': 'AG Jeff Landry', 'id': '221491612'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:58:48 Malay Peninsula Standard Time,11/7/2021,7:58:48,800,8.83E+17,tatcattydonuts,SlutBurger the Dumpster Fire,,True life: Are my arms sore from getting my covid booster and flu vaccine or because I carried my little for another mile today?,en,[],[],[],0,0,4,[],[],https://twitter.com/tatcattydonuts/status/1457135410648436737,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:58:39 Malay Peninsula Standard Time,11/7/2021,7:58:39,800,42664107,nfl_fantasynews,🚀 Real Talk 🚀,,"@BloombergAU The latest evidence from Ireland shows lockdowns, quarantines, and vaccinations don't stop the spread of COVID. In a population with a 99.7% vaccination rate, the virus is still spreading. Government controls are not about the virus. They're ",en,[],['https://spectator.org/irish-quandary-who-to-blame-when-everyones-vaxxed/'],[],0,0,0,[],[],https://twitter.com/NFL_FantasyNews/status/1457135372497006600,FALSE,,0,,,,,,,,"[{'screen_name': 'BloombergAU', 'name': 'Bloomberg Australia', 'id': '606571099'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:58:37 Malay Peninsula Standard Time,11/7/2021,7:58:37,800,336100306,setpixels,Correcting the Record with Guillotines ☭,,@DarwinKalun @CryanGrim Do you think your chart shows that “the mRNA vaccine is more harmful than covid?” Because it doesn’t.,en,[],[],[],1,0,0,[],[],https://twitter.com/SetPixels/status/1457135362321436672,FALSE,,0,,,,,,,,"[{'screen_name': 'DarwinKalun', 'name': 'Kalun Darwin', 'id': '1244669876356042752'}, {'screen_name': 'CryanGrim', 'name': 'Cryan “🍂I killed grandma 🦃” Grim #HandsOFFCuba', 'id': '1407836045769465864'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:58:34 Malay Peninsula Standard Time,11/7/2021,7:58:34,800,1.12E+18,vokskan1680,ᚺᚨᚾᛊ ᛈᛖᛞᛖᚱ Otherworld PHOTOGRAPHY,,"@tomgrossicomedy The whole world is amazed how widespread the covid ignorance is in America. WE know vaccines was never going to prevent infections. It is working . If America had the same vaccination rate as EU or Australia, they would know the importanc",en,[],[],[],0,0,0,[],[],https://twitter.com/Vokskan1680/status/1457135352091594756,FALSE,,0,,,,,,,,"[{'screen_name': 'tomgrossicomedy', 'name': 'Tom Grossi', 'id': '1485828464'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:58:34 Malay Peninsula Standard Time,11/7/2021,7:58:34,800,7.33E+17,jabo_vancouver,JABO Vancouver,,"@playoncrutches The vaccine prevents the spread of serious Covid cases. How many vaccinated people may have contact with the virus and the vaccine rendered it harmless, just like the polio and smallpox vaccines before it? That's what vaccines do. They slo",en,[],[],[],1,0,5,[],[],https://twitter.com/jabo_vancouver/status/1457135349780545539,FALSE,,0,,,,,,,,"[{'screen_name': 'playoncrutches', 'name': 'Kyle (the ghost of Trevor)', 'id': '937607314139373568'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:58:28 Malay Peninsula Standard Time,11/7/2021,7:58:28,800,1.31E+18,meowhomes,Catrick Meowhomes,,"@BigBird @EricaRHill @BigBird @EricaRHill my 18-month-old son said this yesterday:  “Dad, I think I want to get the COVID-19 vaccine so that I can stay safe from the dumb Trump super-spreaders, but I’m scared of needles.”  I showed him your tweet an",en,"[{'screen_name': 'ericarhill', 'name': 'erica hill', 'id': '22190185'}]",[],[],0,0,0,[],[],https://twitter.com/meowhomes/status/1457135326284197889,FALSE,,0,,,,,,,,"[{'screen_name': 'BigBird', 'name': 'Big Bird', 'id': '882838615'}, {'screen_name': 'EricaRHill', 'name': 'Erica Hill', 'id': '22190185'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:58:27 Malay Peninsula Standard Time,11/7/2021,7:58:27,800,1.26E+18,itsama_x,amarante🧚🏽,,They giving kids money to take the COVID vaccine 😭😭😭😭😭😭😭😭😭😭😭😭😭😭 idk how ya think this is OKAY????????????,en,[],[],[],0,1,0,[],[],https://twitter.com/itsAMA_x/status/1457135321464942596,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:58:24 Malay Peninsula Standard Time,11/7/2021,7:58:24,800,1.32E+18,aloeemporium,Aloe Emporium,,"@_FRAUSTY @lanaArmstrongTX @ShannonBream The vaccine lowers your chance of being infected by, infecting others with, and dying from Covid. As a result, getting vaccinated lowers the odds of you being a mutation factory.",en,[],[],[],4,0,2,[],[],https://twitter.com/aloeemporium/status/1457135308638547974,FALSE,,0,,,,,,,,"[{'screen_name': '_FRAUSTY', 'name': 'Frausty', 'id': '62941334'}, {'screen_name': 'lanaArmstrongTX', 'name': 'lana armstrong', 'id': '1936162309'}, {'screen_name': 'ShannonBream', 'name': 'Shannon Bream', 'id': '18983793'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:58:16 Malay Peninsula Standard Time,11/7/2021,7:58:16,800,3549429319,k29664911,Today's news summary,,Big Bird has now gotten the COVID-19 vaccine – The A.V. Club  https://t.co/jBHQMRzJGv,en,[],['https://www.latesttoday.news/324018/'],[],0,0,0,[],[],https://twitter.com/k29664911/status/1457135273901391879,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:58:05 Malay Peninsula Standard Time,11/7/2021,7:58:05,800,1.30E+18,frank33470271,Frank,,Wisconsin health care organization cuts ties with Aaron Rodgers after COVID-19 vaccine comments  https://t.co/fvubHt1Ypy via @Yahoo  What is it with the packers attracting ignorant quarterbacks?,en,"[{'screen_name': 'yahoo', 'name': 'yahoo', 'id': '19380829'}]",['https://sports.yahoo.com/wisconsin-health-care-organization-cuts-ties-with-aaron-rodgers-after-covid-19-vaccine-comments-190108779.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr'],[],0,0,2,[],[],https://twitter.com/Frank33470271/status/1457135230330961920,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:57:54 Malay Peninsula Standard Time,11/7/2021,7:57:54,800,1.46E+18,gameb0tt,No,,"@Beefnado @cottagec0re_ @rickythematador @TykeiraXO @sha_myjai @maiNCharAct3rr @NOCHlLLWlLL The chances are not as small as u think it is. U could say the same about covid, the chances of me dying are close to 0. The vaccine doesn’t benefit the communit",en,[],[],[],1,0,1,[],[],https://twitter.com/gameb0tt/status/1457135184843886595,FALSE,,0,,,,,,,,"[{'screen_name': 'Beefnado', 'name': 'Three taquitos in a trenchcoat', 'id': '1069157419'}, {'screen_name': 'cottagec0re_', 'name': 'cottagecoreunderscore🧣', 'id': '1322136686638321665'}, {'screen_name': 'rickythematador', 'name': 'the villain.', 'id': '1031041296876687360'}, {'screen_name': 'TykeiraXO', 'name': 'Precious little 💎', 'id': '2834392316'}, {'screen_name': 'sha_myjai', 'name': 'myjai_💌is skinny dipping', 'id': '1305260981682143232'}, {'screen_name': 'maiNCharAct3rr', 'name': 'put his ass to sleep buenos noches', 'id': '1271213611248222214'}, {'screen_name': 'NOCHlLLWlLL', 'name': 'lil uzi vers', 'id': '883455697'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:57:54 Malay Peninsula Standard Time,11/7/2021,7:57:54,800,1.25E+18,sonjasonjapop,sonja,,@cindy_kaz @GregAbbott_TX This covid shit jab is not even a vaccine You are just BLIND and fooled into getting it  https://t.co/uhRLhupoz0,en,[],['https://youtu.be/OvM5meOXk9o'],[],0,0,1,[],[],https://twitter.com/SonjaSonjapop/status/1457135183103209475,FALSE,,0,,,,,,,,"[{'screen_name': 'cindy_kaz', 'name': 'Cindy Kaz', 'id': '1347673452157804546'}, {'screen_name': 'GregAbbott_TX', 'name': 'Greg Abbott', 'id': '90651198'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:57:54 Malay Peninsula Standard Time,11/7/2021,7:57:54,800,1.40E+18,sparsedunhackle,david smith,,"@NFL_Memes We’ll you need to go on something and retract your misleading COVID-19 statements, and, while your at it, name the elements of the vaccines to which you’re allergic, which, if true, would have gotten you a vaccine exemption.",en,[],[],[],0,0,0,[],[],https://twitter.com/Sparsedunhackle/status/1457135182616543232,FALSE,,0,,,,,,,,"[{'screen_name': 'NFL_Memes', 'name': 'NFL Memes', 'id': '492566290'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:57:50 Malay Peninsula Standard Time,11/7/2021,7:57:50,800,1037527597,blugroovy,rachel,,"@3indamornin you did, so I’m really not too sure how he got in. not too sure if he showed a fake neg test or just showed his full vaccination card, I also don’t know his vaccination status either. I just know he for sure when w covid :(",en,[],[],[],0,0,0,[],[],https://twitter.com/blugroovy/status/1457135165789151236,FALSE,,0,,,,,,,,"[{'screen_name': '3indamornin', 'name': 'ZABDY', 'id': '3605702899'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:57:48 Malay Peninsula Standard Time,11/7/2021,7:57:48,800,1.42E+18,eastleygreg,#SackHerrStarmer #SpeakerLindsayHoyleisUseless,,[2] That 'in hospital trick' can't be pulled easily with 'out of the blue' 'all of a sudden' deaths. But we know what it probably is but you'll never get the media or medical quacks to admit it's the covid vaccine. When you brag about the millions of shots u cant hide the deaths,en,[],[],[],1,0,1,[],[],https://twitter.com/EastleyGreg/status/1457135158306525195,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:57:47 Malay Peninsula Standard Time,11/7/2021,7:57:47,800,1.30E+18,she_wolf61,She_Wo|f61,,Opinion | Aaron Rodgers didn't just refuse a Covid vaccine. He also bought into bad science. - NBC News  https://t.co/mGurhUu4ZE,en,[],['https://apple.news/AC5H1el3zSpyVBU2TaRBFGg'],[],0,0,0,[],[],https://twitter.com/She_Wolf61/status/1457135155122954241,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:57:41 Malay Peninsula Standard Time,11/7/2021,7:57:41,800,3063405541,sean_p_rushton,Sean Rushton,,"@galaxyofawesome @libsoftiktok I'm glad you recovered. But these anecdotal stories are dangerous. Yes, some folks still die with breakthrough Covid infections after vaccination - however, MANY folks are dying without vaccination, with or without these the",en,[],[],[],1,0,1,[],[],https://twitter.com/Sean_P_Rushton/status/1457135130326323201,FALSE,,0,,,,,,,,"[{'screen_name': 'galaxyofawesome', 'name': ""Not Your Name-Let's Go Brandon."", 'id': '727095026'}, {'screen_name': 'libsoftiktok', 'name': 'Libs of Tik Tok', 'id': '1326229737551912960'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:57:38 Malay Peninsula Standard Time,11/7/2021,7:57:38,800,26025129,zenofdesign,"Damion Schubert, Zen Designer",,@SamMoline1 @BigBird @EricaRHill Myocarditis is an excellent example of the sort of thing they’re more likely to get from COVID than the vaccine.  Exactly zero instances in the 5-11 trial that just concluded.  But keep on spreading misinformation and tr,en,[],[],[],0,0,1,[],[],https://twitter.com/ZenOfDesign/status/1457135114958348294,FALSE,,0,,,,,,,,"[{'screen_name': 'SamMoline1', 'name': 'Sam💜 Free Julian Assange', 'id': '1288547117968117761'}, {'screen_name': 'BigBird', 'name': 'Big Bird', 'id': '882838615'}, {'screen_name': 'EricaRHill', 'name': 'Erica Hill', 'id': '22190185'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:57:37 Malay Peninsula Standard Time,11/7/2021,7:57:37,800,2389995006,hesthejudge99,Lady Pinstripes MAGA (#21 & #99),,"BREAKING NEWS: The Supreme Court In The US Has Ruled That The Covid Pathogen Is Not A Vaccine, Is Unsafe, And Must Be Avoided At All Costs-Supreme Court has canceled universal vax  https://t.co/sIfZZqZm9J thishas been labled misleading because its true !!",en,[],['https://bestnewshere.com/breaking-news-the-supreme-court-in-the-us-has-ruled-that-the-covid-pathogen-is-not-a-vaccine-is-unsafe-and-must-be-avoided-at-all-costs-supreme-court-has-canceled-universal-vax/'],[],0,2,1,[],[],https://twitter.com/hesthejudge99/status/1457135113486028800,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:57:37 Malay Peninsula Standard Time,11/7/2021,7:57:37,800,8.44E+17,residentbeevil,Bee,,lmao Smallpox - Mandatory Vaccination Measles - Mandatory Vaccination mumps - Mandatory Vaccination Covid? - UnCoNsTiTuTIoNAL   🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ the US is a JOKE  U.S. federal appeals court freezes Biden's vaccine rule for companies  https://t.co/XTB4568c78 #SmartNews,en,[],['https://www.reuters.com/world/us/us-federal-appeals-court-issues-stay-bidens-vaccine-rule-us-companies-2021-11-06/'],[],0,0,0,['smartnews'],[],https://twitter.com/ResidentBeevil/status/1457135109648257026,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:57:30 Malay Peninsula Standard Time,11/7/2021,7:57:30,800,32714790,janepaulak,Jane Hacic Keller,,@totalylosthere I know someone right now in icu still on the ventilator. Her and her husband thought the vaccine was stupid and Covid was no big deal.,en,[],[],[],0,0,0,[],[],https://twitter.com/janepaulak/status/1457135081747849217,FALSE,,0,,,,,,,,"[{'screen_name': 'totalylosthere', 'name': 'Grandpa (Unicorn glitter fairy farts)', 'id': '1427086014925795333'}]",,,,
1.46E+18,1.46E+18,2021-11-07 07:57:25 Malay Peninsula Standard Time,11/7/2021,7:57:25,800,1031445008,m1seamus,Seamus M,,"Really great news! Dr. Fauci can finally get the covid vaccine, they wouldn't allow him before because he's the same size as a 10 year old girl.",en,[],[],[],0,0,0,[],[],https://twitter.com/M1Seamus/status/1457135059467526144,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:57:22 Malay Peninsula Standard Time,11/7/2021,7:57:22,800,512168058,thetaxwidow,Cassie,,"I registered for my last few classes My kids got their 1st covid vaccine @Yellowstone season 4 premieres tomorrow  All things I’ve wanted for so long are happening right now, and I don’t know where to put my hands #grateful #relieved #allthefeels",en,"[{'screen_name': 'yellowstone', 'name': 'yellowstone', 'id': '895294510313484288'}]",[],[],0,0,3,"['grateful', 'relieved', 'allthefeels']",[],https://twitter.com/thetaxwidow/status/1457135050026323972,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:57:19 Malay Peninsula Standard Time,11/7/2021,7:57:19,800,25843801,lau56,"Larry Underwood: ""Taking A Stand Against Trumpism""",,"Twitter Utterly Explodes Over 5th Circuit Stopping Vaccine Mandate, ‘They are Cheering for #COVID to Win!’  https://t.co/uloj3BKPvA via @NicoleJames",en,"[{'screen_name': 'nicolejames', 'name': 'nicole hickman james 🌊', 'id': '14154145'}]",['https://www.politicalflare.com/2021/11/twitter-utterly-explodes-over-5th-circuit-stopping-vaccine-mandate-they-are-cheering-for-covid-to-win/'],[],1,1,1,['covid'],[],https://twitter.com/lau56/status/1457135035258114050,FALSE,,0,,,,,,,,[],,,,
1.46E+18,1.46E+18,2021-11-07 07:57:16 Malay Peninsula Standard Time,11/7/2021,7:57:16,800,1.24E+18,jannipedersen7,Janni Pedersen,,"Add that Biden and the Democrats also cut child poverty in half and organized a mass covid vaccination campaign, saving lives and improving quality of life for large numbers of the population.",en,[],[],[],0,0,0,[],[],https://twitter.com/JanniPedersen7/status/1457135023358840833,FALSE,https://twitter.com/duty2warn/status/1456829885616324613,0,,,,,,,,[],,,,
